"CustomerID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_Score","Segment"
17530,6,10,2385,5,5,5,"555","Champions"
17531,125,2,293.45,2,3,2,"232","Others"
17534,58,1,223.36,3,2,1,"321","Others"
17535,285,1,164.4,1,2,1,"121","Lost"
17536,182,1,76.5,2,2,1,"221","Lost"
17537,34,2,897.62,4,3,3,"433","Loyal Customers"
17538,30,1,98.42,4,2,1,"421","New Customers"
17540,13,3,570.4,5,3,3,"533","Loyal Customers"
17542,274,1,170.75,1,2,1,"121","Lost"
17545,48,3,645.96,3,3,3,"333","Loyal Customers"
17547,377,1,-11.8,1,2,1,"121","Lost"
17548,222,3,-141.48,1,3,1,"131","Others"
17549,28,2,148.86,4,3,1,"431","Loyal Customers"
17550,202,3,267.16,1,3,2,"132","Others"
17551,364,1,306.84,1,2,2,"122","Lost"
17552,47,6,909.96,3,4,4,"344","Loyal Customers"
17553,134,1,1487.6,2,2,4,"224","Lost"
17554,6,5,1952.45,5,4,4,"544","Champions"
17555,24,2,483.26,4,3,3,"433","Loyal Customers"
17556,210,1,157.9,1,2,1,"121","Lost"
17557,19,3,541.46,4,3,3,"433","Loyal Customers"
17560,99,5,854.95,2,4,3,"243","At Risk"
17561,24,1,167.62,4,2,1,"421","New Customers"
17562,19,8,1107.38,4,5,4,"454","Champions"
17564,29,3,454.01,4,3,2,"432","Loyal Customers"
17566,13,2,901.21,5,3,3,"533","Loyal Customers"
17567,12,10,4012.56,5,5,5,"555","Champions"
17569,337,1,344.14,1,2,2,"122","Lost"
17571,55,4,1498.51,3,4,4,"344","Loyal Customers"
17572,76,4,226.75,2,4,1,"241","At Risk"
17573,34,4,362.9,4,4,2,"442","Loyal Customers"
17574,247,1,185.65,1,2,1,"121","Lost"
17576,13,22,3457.78,5,5,5,"555","Champions"
17578,195,2,124.74,1,3,1,"131","Others"
17579,9,4,440.2,5,4,2,"542","Loyal Customers"
17580,257,3,215.72,1,3,1,"131","Others"
17581,5,31,10736.11,5,5,5,"555","Champions"
17582,241,1,175.27,1,2,1,"121","Lost"
17584,12,3,1227.3,5,3,4,"534","Loyal Customers"
17585,114,4,1133.07,2,4,4,"244","At Risk"
17588,105,3,1240.2,2,3,4,"234","Others"
17589,65,4,2404.17,3,4,5,"345","Loyal Customers"
17590,7,3,1479.22,5,3,4,"534","Loyal Customers"
17591,78,8,2215.02,2,5,5,"255","At Risk"
17593,8,6,3911.56,5,4,5,"545","Champions"
17594,90,2,993.18,2,3,4,"234","Others"
17595,17,2,388.79,4,3,2,"432","Loyal Customers"
17596,28,7,2827.93,4,5,5,"455","Champions"
17597,218,1,2044.37,1,2,5,"125","Lost"
17600,22,1,161.67,4,2,1,"421","New Customers"
17601,244,1,116.01,1,2,1,"121","Lost"
17602,7,8,5050.77,5,5,5,"555","Champions"
17603,55,5,-1165.3,3,4,1,"341","Loyal Customers"
17604,222,2,309.36,1,3,2,"132","Others"
17608,38,2,193.42,3,3,1,"331","Loyal Customers"
17609,45,6,1103.92,3,4,4,"344","Loyal Customers"
17611,8,19,3947.87,5,5,5,"555","Champions"
17612,58,10,1992.76,3,5,4,"354","Loyal Customers"
17613,27,17,4509.37,4,5,5,"455","Champions"
17614,62,1,390.07,3,2,2,"322","Others"
17615,135,3,329.6,2,3,2,"232","Others"
17616,178,3,571.2,2,3,3,"233","Others"
17618,10,3,971.58,5,3,4,"534","Loyal Customers"
17619,317,1,218.52,1,2,1,"121","Lost"
17620,64,1,81.44,3,2,1,"321","Others"
17621,26,4,1336.1,4,4,4,"444","Champions"
17623,37,1,527.05,3,2,3,"323","Others"
17624,19,2,843.48,4,3,3,"433","Loyal Customers"
17625,23,4,2047,4,4,5,"445","Champions"
17628,86,1,75.75,2,2,1,"221","Lost"
17629,10,9,1784.12,5,5,4,"554","Champions"
17630,174,2,503.6,2,3,3,"233","Others"
17631,6,3,528.33,5,3,3,"533","Loyal Customers"
17633,36,6,1242.34,4,4,4,"444","Champions"
17634,41,9,2361.97,3,5,5,"355","Loyal Customers"
17636,13,2,265.93,5,3,2,"532","Loyal Customers"
17637,36,2,547.06,4,3,3,"433","Loyal Customers"
17639,281,1,108.5,1,2,1,"121","Lost"
17640,91,1,621.66,2,2,3,"223","Lost"
17642,124,2,712.29,2,3,3,"233","Others"
17643,378,1,101.55,1,2,1,"121","Lost"
17644,6,17,2768.98,5,5,5,"555","Champions"
17646,224,4,995.66,1,4,4,"144","At Risk"
17647,70,1,133.06,3,2,1,"321","Others"
17648,65,5,1789.55,3,4,4,"344","Loyal Customers"
17649,139,2,861.74,2,3,3,"233","Others"
17650,26,1,166.08,4,2,1,"421","New Customers"
17651,16,14,3886.67,5,5,5,"555","Champions"
17652,30,18,4737.13,4,5,5,"455","Champions"
17653,34,5,1175.88,4,4,4,"444","Champions"
17654,282,1,117.55,1,2,1,"121","Lost"
17655,15,8,2571.74,5,5,5,"555","Champions"
17656,78,5,1674.69,2,4,4,"244","At Risk"
17658,15,3,485.88,5,3,3,"533","Loyal Customers"
17659,8,14,2954.75,5,5,5,"555","Champions"
17660,146,1,196,2,2,1,"221","Lost"
17663,30,9,1788.27,4,5,4,"454","Champions"
17664,23,2,604.64,4,3,3,"433","Loyal Customers"
17666,8,2,728.16,5,3,3,"533","Loyal Customers"
17667,71,5,2055.51,3,4,5,"345","Loyal Customers"
17668,6,2,347.75,5,3,2,"532","Loyal Customers"
17669,47,7,3406.72,3,5,5,"355","Loyal Customers"
17670,232,1,205.7,1,2,1,"121","Lost"
17671,20,6,1284.08,4,4,4,"444","Champions"
17672,48,4,3106.62,3,4,5,"345","Loyal Customers"
17673,6,7,1622.22,5,5,4,"554","Champions"
17674,79,2,551.04,2,3,3,"233","Others"
17675,6,41,20098.1,5,5,5,"555","Champions"
17676,9,7,1383.27,5,5,4,"554","Champions"
17677,6,43,16219.22,5,5,5,"555","Champions"
17678,268,1,298.11,1,2,2,"122","Lost"
17679,57,2,1992.11,3,3,4,"334","Loyal Customers"
17680,28,1,184.4,4,2,1,"421","New Customers"
17682,15,7,2459.33,5,5,5,"555","Champions"
17684,48,1,239.41,3,2,2,"322","Others"
17685,21,7,3191.53,4,5,5,"455","Champions"
17686,12,7,5739.46,5,5,5,"555","Champions"
17690,35,16,4748.45,4,5,5,"455","Champions"
17691,363,2,290.4,1,3,2,"132","Others"
17692,132,5,733.44,2,4,3,"243","At Risk"
17693,141,3,187.02,2,3,1,"231","Others"
17694,146,1,283.12,2,2,2,"222","Lost"
17695,136,2,765.34,2,3,3,"233","Others"
17696,43,14,2201.05,3,5,5,"355","Loyal Customers"
17697,241,1,338.95,1,2,2,"122","Lost"
17698,265,1,154.95,1,2,1,"121","Lost"
17700,21,6,2508.89,4,4,5,"445","Champions"
17701,257,1,417.95,1,2,2,"122","Lost"
17702,35,6,1719.72,4,4,4,"444","Champions"
17703,40,3,798.74,3,3,3,"333","Loyal Customers"
17704,173,2,885.19,2,3,3,"233","Others"
17705,8,10,1781.12,5,5,4,"554","Champions"
17706,9,22,10097.37,5,5,5,"555","Champions"
17707,190,2,152.4,1,3,1,"131","Others"
17708,192,2,267.08,1,3,2,"132","Others"
17709,174,1,137.45,2,2,1,"221","Lost"
17711,15,2,385.1,5,3,2,"532","Loyal Customers"
17712,49,1,522.91,3,2,3,"323","Others"
17714,325,1,153,1,2,1,"121","Lost"
17715,205,1,326.4,1,2,2,"122","Lost"
17716,27,12,5505.79,4,5,5,"455","Champions"
17718,237,1,139.35,1,2,1,"121","Lost"
17719,42,18,5367.8,3,5,5,"355","Loyal Customers"
17720,31,4,1195.94,4,4,4,"444","Champions"
17722,101,6,2380.64,2,4,5,"245","At Risk"
17723,132,6,3276.4,2,4,5,"245","At Risk"
17724,62,4,995.65,3,4,4,"344","Loyal Customers"
17725,21,14,3371.13,4,5,5,"455","Champions"
17727,14,2,1042.55,5,3,4,"534","Loyal Customers"
17728,8,5,2515.68,5,4,5,"545","Champions"
17730,8,15,5288.83,5,5,5,"555","Champions"
17731,84,5,878.2,2,4,3,"243","At Risk"
17732,377,1,303.97,1,2,2,"122","Lost"
17733,43,2,692.19,3,3,3,"333","Loyal Customers"
17734,58,3,700.63,3,3,3,"333","Loyal Customers"
17735,7,19,13110.02,5,5,5,"555","Champions"
17736,14,4,337.49,5,4,2,"542","Loyal Customers"
17737,14,2,168.24,5,3,1,"531","Loyal Customers"
17738,24,5,1863.35,4,4,4,"444","Champions"
17739,16,8,2786.05,5,5,5,"555","Champions"
17742,118,2,355.11,2,3,2,"232","Others"
17744,8,7,2291.08,5,5,5,"555","Champions"
17746,239,2,98.8,1,3,1,"131","Others"
17747,105,2,64.65,2,3,1,"231","Others"
17749,183,2,674.52,2,3,3,"233","Others"
17750,10,9,1797.57,5,5,4,"554","Champions"
17752,364,1,80.64,1,2,1,"121","Lost"
17754,5,6,1739.92,5,4,4,"544","Champions"
17757,6,31,5585.49,5,5,5,"555","Champions"
17758,24,8,3456.7,4,5,5,"455","Champions"
17759,22,3,834.99,4,3,3,"433","Loyal Customers"
17760,26,2,287.59,4,3,2,"432","Loyal Customers"
17761,37,1,712.78,3,2,3,"323","Others"
17763,268,1,15,1,2,1,"121","Lost"
17764,55,2,818.82,3,3,3,"333","Loyal Customers"
17765,163,3,371.88,2,3,2,"232","Others"
17767,20,1,271.2,4,2,2,"422","New Customers"
17768,13,3,2273.18,5,3,5,"535","Loyal Customers"
17769,17,12,3960.63,4,5,5,"455","Champions"
17770,203,5,1143.27,1,4,4,"144","At Risk"
17771,61,2,245.81,3,3,2,"332","Loyal Customers"
17772,15,2,182.77,5,3,1,"531","Loyal Customers"
17774,101,5,1215.46,2,4,4,"244","At Risk"
17775,259,1,56.4,1,2,1,"121","Lost"
17777,29,3,665.86,4,3,3,"433","Loyal Customers"
17779,26,5,642.17,4,4,3,"443","Loyal Customers"
17781,164,2,188.02,2,3,1,"231","Others"
17783,77,2,283.47,2,3,2,"232","Others"
17785,58,1,131.94,3,2,1,"321","Others"
17786,90,2,278.74,2,3,2,"232","Others"
17787,157,4,1865.19,2,4,4,"244","At Risk"
17788,78,2,1117.9,2,3,4,"234","Others"
17789,286,1,225.9,1,2,1,"121","Lost"
17790,31,14,1965.55,4,5,4,"454","Champions"
17791,34,1,106.1,4,2,1,"421","New Customers"
17793,30,1,323.04,4,2,2,"422","New Customers"
17795,184,2,350.39,1,3,2,"132","Others"
17796,45,4,697.9,3,4,3,"343","Loyal Customers"
17797,27,3,780.43,4,3,3,"433","Loyal Customers"
17799,27,11,3026.08,4,5,5,"455","Champions"
17800,42,9,1199.01,3,5,4,"354","Loyal Customers"
17802,87,4,1251.84,2,4,4,"244","At Risk"
17805,78,1,512.31,2,2,3,"223","Lost"
17806,16,1,546.04,5,2,3,"523","New Customers"
17809,21,15,4627.62,4,5,5,"455","Champions"
17811,9,51,7677.71,5,5,5,"555","Champions"
17812,17,4,732.16,4,4,3,"443","Loyal Customers"
17813,19,7,1714.6,4,5,4,"454","Champions"
17816,41,4,36.56,3,4,1,"341","Loyal Customers"
17817,9,3,387.68,5,3,2,"532","Loyal Customers"
17819,76,8,3661.07,2,5,5,"255","At Risk"
17820,196,2,-24.05,1,3,1,"131","Others"
17824,56,1,298.4,3,2,2,"322","Others"
17827,10,5,1995.46,5,4,4,"544","Champions"
17828,13,9,1599.97,5,5,4,"554","Champions"
17829,303,1,889.24,1,2,3,"123","Lost"
17830,6,3,398.7,5,3,2,"532","Loyal Customers"
17831,38,1,35.4,3,2,1,"321","Others"
17832,54,1,155.37,3,2,1,"321","Others"
17835,7,3,350.64,5,3,2,"532","Loyal Customers"
17836,52,1,110.21,3,2,1,"321","Others"
17837,47,10,1560.53,3,5,4,"354","Loyal Customers"
17838,31,6,2312.7,4,4,5,"445","Champions"
17839,47,1,338.8,3,2,2,"322","Others"
17841,6,169,40340.78,5,5,5,"555","Champions"
17843,308,1,205.48,1,2,1,"121","Lost"
17844,111,1,51.56,2,2,1,"221","Lost"
17846,90,1,2033.1,2,2,5,"225","Lost"
17848,86,9,901.2,2,5,3,"253","At Risk"
17849,223,4,605.8,1,4,3,"143","At Risk"
17850,307,35,5288.63,1,5,5,"155","At Risk"
17852,16,2,114.34,5,3,1,"531","Loyal Customers"
17854,190,2,311.26,1,3,2,"132","Others"
17855,377,1,208.97,1,2,1,"121","Lost"
17856,6,6,1393.79,5,4,4,"544","Champions"
17857,8,25,26763.34,5,5,5,"555","Champions"
17858,10,12,5155.66,5,5,5,"555","Champions"
17859,309,1,148.21,1,2,1,"121","Lost"
17860,373,1,252.8,1,2,2,"122","Lost"
17861,8,9,2059.2,5,5,5,"555","Champions"
17862,328,1,330.9,1,2,2,"122","Lost"
17863,64,6,3160,3,4,5,"345","Loyal Customers"
17864,17,3,597.5,4,3,3,"433","Loyal Customers"
17865,35,27,10158.54,4,5,5,"455","Champions"
17866,147,2,325.7,2,3,2,"232","Others"
17867,35,8,622.75,4,5,3,"453","Loyal Customers"
17869,112,5,428.18,2,4,2,"242","At Risk"
17870,7,13,1889.4,5,5,4,"554","Champions"
17871,209,1,155.9,1,2,1,"121","Lost"
17873,85,6,1764.36,2,4,4,"244","At Risk"
17874,190,7,658.26,1,5,3,"153","At Risk"
17877,175,1,237.61,2,2,2,"222","Lost"
17878,48,1,379.45,3,2,2,"322","Others"
17879,178,1,178.52,2,2,1,"221","Lost"
17880,369,1,458.92,1,2,2,"122","Lost"
17881,309,1,133.35,1,2,1,"121","Lost"
17883,8,4,671.77,5,4,3,"543","Loyal Customers"
17884,8,4,717.45,5,4,3,"543","Loyal Customers"
17885,17,1,190.19,4,2,1,"421","New Customers"
17886,36,3,899.61,4,3,3,"433","Loyal Customers"
17887,134,1,111.35,2,2,1,"221","Lost"
17888,23,10,525.78,4,5,3,"453","Loyal Customers"
17889,217,2,203.87,1,3,1,"131","Others"
17890,327,2,602.09,1,3,3,"133","Others"
17891,167,1,203.86,2,2,1,"221","Lost"
17892,61,3,244.1,3,3,2,"332","Loyal Customers"
17893,230,1,112.25,1,2,1,"121","Lost"
17894,76,8,1119.81,2,5,4,"254","At Risk"
17895,49,1,98,3,2,1,"321","Others"
17896,28,1,256.32,4,2,2,"422","New Customers"
17897,177,4,541.1,2,4,3,"243","At Risk"
17898,90,2,152.06,2,3,1,"231","Others"
17899,164,1,155.8,2,2,1,"221","Lost"
17900,169,4,15,2,4,1,"241","At Risk"
17901,34,1,110.38,4,2,1,"421","New Customers"
17904,26,2,178.92,4,3,1,"431","Loyal Customers"
17905,76,4,800.24,2,4,3,"243","At Risk"
17906,252,1,72.9,1,2,1,"121","Lost"
17908,378,1,243.28,1,2,2,"122","Lost"
17911,14,1,366.23,5,2,2,"522","New Customers"
17912,315,6,295.61,1,4,2,"142","At Risk"
17913,63,2,411.6,3,3,2,"332","Loyal Customers"
17914,8,1,336.43,5,2,2,"522","New Customers"
17917,50,3,341.28,3,3,2,"332","Loyal Customers"
17919,93,1,1304.04,2,2,4,"224","Lost"
17920,9,17,4204.1,5,5,5,"555","Champions"
17921,69,4,826.52,3,4,3,"343","Loyal Customers"
17923,287,1,207.5,1,2,1,"121","Lost"
17924,6,13,2894.33,5,5,5,"555","Champions"
17925,377,1,244.08,1,2,2,"122","Lost"
17926,138,2,397.29,2,3,2,"232","Others"
17928,50,2,212.54,3,3,1,"331","Loyal Customers"
17929,16,5,834.5,5,4,3,"543","Loyal Customers"
17930,40,5,1740.48,3,4,4,"344","Loyal Customers"
17931,139,2,408.36,2,3,2,"232","Others"
17932,34,3,1331.57,4,3,4,"434","Loyal Customers"
17934,56,2,704.25,3,3,3,"333","Loyal Customers"
17935,143,2,145.79,2,3,1,"231","Others"
17936,10,1,389.84,5,2,2,"522","New Customers"
17937,13,7,4301.22,5,5,5,"555","Champions"
17939,164,1,99.14,2,2,1,"221","Lost"
17940,54,14,1983.58,3,5,4,"354","Loyal Customers"
17941,135,1,304.56,2,2,2,"222","Lost"
17942,12,1,77.5,5,2,1,"521","New Customers"
17946,238,2,149.58,1,3,1,"131","Others"
17947,42,1,176.68,3,2,1,"321","Others"
17948,152,1,358.56,2,2,2,"222","Lost"
17949,6,52,52750.84,5,5,5,"555","Champions"
17950,77,4,472.12,2,4,3,"243","At Risk"
17951,44,4,990.84,3,4,4,"344","Loyal Customers"
17954,10,16,2295.37,5,5,5,"555","Champions"
17955,203,4,557.3,1,4,3,"143","At Risk"
17956,254,1,12.75,1,2,1,"121","Lost"
17957,71,1,111.68,3,2,1,"321","Others"
17958,121,1,508.46,2,2,3,"223","Lost"
17960,176,1,73.78,2,2,1,"221","Lost"
17961,26,39,1296.44,4,5,4,"454","Champions"
17962,147,1,102.83,2,2,1,"221","Lost"
17964,36,2,471.7,4,3,3,"433","Loyal Customers"
17965,42,14,2622.57,3,5,5,"355","Loyal Customers"
17966,42,5,1098.43,3,4,4,"344","Loyal Customers"
17967,376,1,123.07,1,2,1,"121","Lost"
17968,378,1,277.35,1,2,2,"122","Lost"
17969,171,2,228.2,2,3,1,"231","Others"
17970,216,1,582.59,1,2,3,"123","Lost"
17972,246,1,136.04,1,2,1,"121","Lost"
17973,56,1,337.04,3,2,2,"322","Others"
17974,29,3,740.79,4,3,3,"433","Loyal Customers"
17975,20,14,4393.61,4,5,5,"455","Champions"
17976,377,1,353.19,1,2,2,"122","Lost"
17977,34,1,288.14,4,2,2,"422","New Customers"
17978,370,1,300.92,1,2,2,"122","Lost"
17979,40,5,737.81,3,4,3,"343","Loyal Customers"
17980,170,3,811.45,2,3,3,"233","Others"
17984,150,1,152.68,2,2,1,"221","Lost"
17985,27,1,634.95,4,2,3,"423","New Customers"
17986,61,1,20.8,3,2,1,"321","Others"
17987,190,1,198.57,1,2,1,"121","Lost"
17988,16,8,191.17,5,5,1,"551","Loyal Customers"
17990,241,3,630.84,1,3,3,"133","Others"
17991,230,2,93.35,1,3,1,"131","Others"
17994,126,6,629.69,2,4,3,"243","At Risk"
17995,286,1,76.1,1,2,1,"121","Lost"
17997,79,12,1511.3,2,5,4,"254","At Risk"
17999,42,2,382.06,3,3,2,"332","Loyal Customers"
18001,17,2,417.23,4,3,2,"432","Loyal Customers"
18004,367,1,169.47,1,2,1,"121","Lost"
18005,8,2,249.72,5,3,2,"532","Loyal Customers"
18006,28,1,444.68,4,2,2,"422","New Customers"
18008,75,9,2116.19,3,5,5,"355","Loyal Customers"
18009,240,2,252.24,1,3,2,"132","Others"
18010,261,1,174.8,1,2,1,"121","Lost"
18011,378,1,102.79,1,2,1,"121","Lost"
18013,160,2,187.29,2,3,1,"231","Others"
18014,33,1,166.42,4,2,1,"421","New Customers"
18015,9,1,120.03,5,2,1,"521","New Customers"
18016,37,5,1483.56,3,4,4,"344","Loyal Customers"
18017,86,3,523,2,3,3,"233","Others"
18018,113,2,122.14,2,3,1,"231","Others"
18019,56,1,38.45,3,2,1,"321","Others"
18022,40,1,668.11,3,2,3,"323","Others"
18024,157,3,236.78,2,3,2,"232","Others"
18027,103,1,115.31,2,2,1,"221","Lost"
18030,9,3,220.7,5,3,1,"531","Loyal Customers"
18032,339,1,73.5,1,2,1,"121","Lost"
18033,70,1,97.97,3,2,1,"321","Others"
18034,26,2,422.88,4,3,2,"432","Loyal Customers"
18035,40,3,730.4,3,3,3,"333","Loyal Customers"
18036,37,3,405.62,3,3,2,"332","Loyal Customers"
18037,159,6,70.02,2,4,1,"241","At Risk"
18040,24,2,357.2,4,3,2,"432","Loyal Customers"
18041,16,22,4161.14,5,5,5,"555","Champions"
18042,58,1,165.05,3,2,1,"321","Others"
18043,29,3,559.51,4,3,3,"433","Loyal Customers"
18044,9,11,2085.65,5,5,5,"555","Champions"
18045,50,1,189.4,3,2,1,"321","Others"
18048,208,2,172.29,1,3,1,"131","Others"
18050,364,1,74.4,1,2,1,"121","Lost"
18053,71,2,297.07,3,3,2,"332","Loyal Customers"
18055,12,11,6752.14,5,5,5,"555","Champions"
18056,293,1,363.65,1,2,2,"122","Lost"
18058,14,1,170.16,5,2,1,"521","New Customers"
18059,14,4,296.71,5,4,2,"542","Loyal Customers"
18061,26,10,2119.41,4,5,5,"455","Champions"
18062,178,3,720.52,2,3,3,"233","Others"
18064,138,2,814,2,3,3,"233","Others"
18065,10,15,2380.08,5,5,5,"555","Champions"
18066,80,1,318,2,2,2,"222","Lost"
18067,45,1,396.33,3,2,2,"322","Others"
18068,294,1,101.7,1,2,1,"121","Lost"
18069,31,7,2021.82,4,5,5,"455","Champions"
18071,262,2,453,1,3,2,"132","Others"
18072,160,2,0,2,3,1,"231","Others"
18073,119,13,3864.44,2,5,5,"255","At Risk"
18074,378,1,489.6,1,2,3,"123","Lost"
18075,28,14,2538.72,4,5,5,"455","Champions"
18077,13,11,2633.01,5,5,5,"555","Champions"
18078,222,2,336.13,1,3,2,"132","Others"
18079,50,4,3651.97,3,4,5,"345","Loyal Customers"
18080,23,2,1231.5,4,3,4,"434","Loyal Customers"
18081,41,3,343.45,3,3,2,"332","Loyal Customers"
18082,30,1,703.37,4,2,3,"423","New Customers"
18084,21,2,87.53,4,3,1,"431","Loyal Customers"
18085,335,2,689.95,1,3,3,"133","Others"
18086,279,1,101.34,1,2,1,"121","Lost"
18087,103,4,3770.12,2,4,5,"245","At Risk"
18088,66,1,167.67,3,2,1,"321","Others"
18092,7,12,9065.76,5,5,5,"555","Champions"
18093,98,5,2083.42,2,4,5,"245","At Risk"
18094,86,7,3017.3,2,5,5,"255","At Risk"
18095,317,2,580.05,1,3,3,"133","Others"
18096,16,3,911.15,5,3,4,"534","Loyal Customers"
18097,12,7,2692.85,5,5,5,"555","Champions"
18099,132,1,168.31,2,2,1,"221","Lost"
18101,16,2,223.65,5,3,1,"531","Loyal Customers"
18102,5,62,256438.49,5,5,5,"555","Champions"
18104,42,1,754.64,3,2,3,"323","Others"
18105,42,1,113.48,3,2,1,"321","Others"
18106,334,1,430.7,1,2,2,"122","Lost"
18108,253,2,264.65,1,3,2,"132","Others"
18109,6,31,7925.32,5,5,5,"555","Champions"
18110,24,2,206.05,4,3,1,"431","Loyal Customers"
18112,17,2,352.69,4,3,2,"432","Loyal Customers"
18113,373,1,76.32,1,2,1,"121","Lost"
18114,295,1,220.1,1,2,1,"121","Lost"
18116,72,8,1418.03,3,5,4,"354","Loyal Customers"
18117,30,1,320.72,4,2,2,"422","New Customers"
18118,15,31,5595.77,5,5,5,"555","Champions"
18119,372,1,181.12,1,2,1,"121","Lost"
18120,219,1,111.15,1,2,1,"121","Lost"
18121,154,2,673.1,2,3,3,"233","Others"
18122,13,6,1826.21,5,4,4,"544","Champions"
18123,29,2,589.44,4,3,3,"433","Loyal Customers"
18125,34,5,1141.34,4,4,4,"444","Champions"
18126,65,1,206.83,3,2,1,"321","Others"
18127,24,3,348.73,4,3,2,"432","Loyal Customers"
18129,248,1,112.55,1,2,1,"121","Lost"
18130,13,4,1045.74,5,4,4,"544","Champions"
18133,216,2,715.5,1,3,3,"133","Others"
18135,34,5,681.91,4,4,3,"443","Loyal Customers"
18136,68,4,761.83,3,4,3,"343","Loyal Customers"
18138,300,1,152.65,1,2,1,"121","Lost"
18139,22,8,8393.22,4,5,5,"455","Champions"
18141,365,1,-35.4,1,2,1,"121","Lost"
18142,156,4,1014.9,2,4,4,"244","At Risk"
18143,121,2,1000.16,2,3,4,"234","Others"
18144,12,12,2888.75,5,5,5,"555","Champions"
18145,17,4,2861.55,4,4,5,"445","Champions"
18146,145,2,160.35,2,3,1,"231","Others"
18147,50,2,179.34,3,3,1,"331","Loyal Customers"
18149,55,3,612.08,3,3,3,"333","Loyal Customers"
18150,37,3,566.58,3,3,3,"333","Loyal Customers"
18151,139,2,653.35,2,3,3,"233","Others"
18154,8,2,399.19,5,3,2,"532","Loyal Customers"
18155,80,4,347.82,2,4,2,"242","At Risk"
18156,17,2,734.94,4,3,3,"433","Loyal Customers"
18158,14,3,451.75,5,3,2,"532","Loyal Customers"
18159,306,1,530.15,1,2,3,"123","Lost"
18160,62,2,638.06,3,3,3,"333","Loyal Customers"
18161,15,6,1612.79,5,4,4,"544","Champions"
18164,36,2,394.7,4,3,2,"432","Loyal Customers"
18165,182,1,302.46,2,2,2,"222","Lost"
18167,8,6,1355.51,5,4,4,"544","Champions"
18168,181,9,1133.64,2,5,4,"254","At Risk"
18169,65,1,202.65,3,2,1,"321","Others"
18170,38,3,980.31,3,3,4,"334","Loyal Customers"
18171,63,7,1208.51,3,5,4,"354","Loyal Customers"
18172,19,25,7490.17,4,5,5,"455","Champions"
18173,91,4,2106.84,2,4,5,"245","At Risk"
18174,12,1,104,5,2,1,"521","New Customers"
18176,358,2,448.65,1,3,2,"132","Others"
18177,36,7,1314.17,4,5,4,"454","Champions"
18178,118,6,1573.41,2,4,4,"244","At Risk"
18179,14,6,1793.17,5,4,4,"544","Champions"
18180,9,6,1843.75,5,4,4,"544","Champions"
18181,29,1,382.8,4,2,2,"422","New Customers"
18183,223,6,600.52,1,4,3,"143","At Risk"
18184,20,1,49.8,4,2,1,"421","New Customers"
18185,254,1,304.25,1,2,2,"122","Lost"
18188,20,4,1998.49,4,4,4,"444","Champions"
18189,82,3,1084.34,2,3,4,"234","Others"
18190,197,3,274.51,1,3,2,"132","Others"
18191,266,1,207.8,1,2,1,"121","Lost"
18192,76,1,957.97,2,2,4,"224","Lost"
18193,155,3,212.96,2,3,1,"231","Others"
18194,69,2,896,3,3,3,"333","Loyal Customers"
18196,100,2,689.13,2,3,3,"233","Others"
18198,9,21,5083.06,5,5,5,"555","Champions"
18200,111,1,163.8,2,2,1,"221","Lost"
18202,204,3,1396.99,1,3,4,"134","Others"
18203,162,1,160.42,2,2,1,"221","Lost"
18204,76,4,1979.3,3,4,4,"344","Loyal Customers"
18205,41,2,517.36,3,3,3,"333","Loyal Customers"
18209,33,1,139.1,4,2,1,"421","New Customers"
18210,6,6,2621.38,5,4,5,"545","Champions"
18211,30,5,600.07,4,4,3,"443","Loyal Customers"
18212,331,1,248.42,1,2,2,"122","Lost"
18213,241,1,232.48,1,2,1,"121","Lost"
18215,94,1,299.34,2,2,2,"222","Lost"
18216,36,1,481.75,4,2,3,"423","New Customers"
18217,34,2,621.75,4,3,3,"433","Loyal Customers"
18218,211,4,626.38,1,4,3,"143","At Risk"
18219,7,11,2019.77,5,5,5,"555","Champions"
18220,224,2,297.78,1,3,2,"132","Others"
18221,27,6,1033.31,4,4,4,"444","Champions"
18222,97,1,443,2,2,2,"222","Lost"
18223,6,27,6315.23,5,5,5,"555","Champions"
18224,268,1,158.95,1,2,1,"121","Lost"
18225,8,17,5361.02,5,5,5,"555","Champions"
18226,43,14,5192.1,3,5,5,"355","Loyal Customers"
18227,222,1,93.75,1,2,1,"121","Lost"
18228,55,3,769.2,3,3,3,"333","Loyal Customers"
18229,16,20,7276.9,5,5,5,"555","Champions"
18230,14,10,2716.6,5,5,5,"555","Champions"
18231,197,6,2066.17,1,4,5,"145","At Risk"
18232,86,5,582.47,2,4,3,"243","At Risk"
18233,330,1,440,1,2,2,"122","Lost"
18235,76,3,1796.48,3,3,4,"334","Loyal Customers"
18236,34,6,882.24,4,4,3,"443","Loyal Customers"
18237,7,5,987.1,5,4,4,"544","Champions"
18239,223,5,1561.61,1,4,4,"144","At Risk"
18240,51,1,422.58,3,2,2,"322","Others"
18241,14,18,2058.09,5,5,5,"555","Champions"
18242,77,4,2232.49,2,4,5,"245","At Risk"
18245,12,8,2507.56,5,5,5,"555","Champions"
18246,28,2,596.1,4,3,3,"433","Loyal Customers"
18248,118,4,783.02,2,4,3,"243","At Risk"
18249,22,1,95.34,4,2,1,"421","New Customers"
18250,306,2,342.92,1,3,2,"132","Others"
